<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BEAU27C1903A,20190110,0.00,0.00,0.00,0.00,0
BEAU28C1904A,20190110,0.00,0.00,0.00,0.00,0
BEAU41C1907A,20190110,0.00,0.00,0.00,0.00,0
BEC13C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM01C1902A,20190110,0.00,0.00,0.00,0.00,0
BEM01C1902B,20190110,0.00,0.00,0.00,0.00,0
BEM01P1902A,20190110,0.00,0.00,0.00,0.00,0
BEM07C1903A,20190110,0.00,0.00,0.00,0.00,0
BEM08C1903A,20190110,0.00,0.00,0.00,0.00,0
BEM11C1903A,20190110,0.00,0.00,0.00,0.00,0
BEM13C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM13C1905A,20190110,0.00,0.00,0.00,0.00,0
BEM13C1905B,20190110,0.00,0.00,0.00,0.00,0
BEM19C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM23C1901A,20190110,0.00,0.00,0.00,0.00,0
BEM24C1902A,20190110,0.00,0.00,0.00,0.00,0
BEM27C1904A,20190110,0.00,0.00,0.00,0.00,0
BEM27P1905A,20190110,0.00,0.00,0.00,0.00,0
BEM28C1905A,20190110,0.00,0.00,0.00,0.00,0
BEM42C1904A,20190110,0.00,0.00,0.00,0.00,0
BEM42P1904A,20190110,0.00,0.00,0.00,0.00,0
BGRI01C1901A,20190110,0.00,0.00,0.00,0.00,0
BGRI01C1901B,20190110,0.00,0.00,0.00,0.00,0
BGRI01C1903A,20190110,0.00,0.00,0.00,0.00,0
BGRI01C1903B,20190110,0.00,0.00,0.00,0.00,0
BGRI06C1903A,20190110,0.00,0.00,0.00,0.00,0
BGRI07C1903A,20190110,0.00,0.00,0.00,0.00,0
BGRI08C1902A,20190110,0.00,0.00,0.00,0.00,0
BGRI08C1904A,20190110,0.00,0.00,0.00,0.00,0
BGRI11C1909A,20190110,0.00,0.00,0.00,0.00,0
BGRI13C1904A,20190110,0.00,0.00,0.00,0.00,0
BGRI19C1901A,20190110,0.00,0.00,0.00,0.00,0
BGRI19C1903A,20190110,0.00,0.00,0.00,0.00,0
BGRI24C1901A,20190110,0.00,0.00,0.00,0.00,0
BGRI24C1902A,20190110,0.00,0.00,0.00,0.00,0
BGRI27C1905A,20190110,0.00,0.00,0.00,0.00,0
BGRI28C1905A,20190110,0.00,0.00,0.00,0.00,0
BH01C1905A,20190110,0.00,0.00,0.00,0.00,0
BH01C1905B,20190110,0.00,0.00,0.00,0.00,0
BH01P1905A,20190110,0.00,0.00,0.00,0.00,0
BH08C1902A,20190110,0.00,0.00,0.00,0.00,0
BH11C1902A,20190110,0.00,0.00,0.00,0.00,0
BH11C1905A,20190110,0.00,0.00,0.00,0.00,0
BH13C1901A,20190110,0.00,0.00,0.00,0.00,0
BH13C1906A,20190110,0.00,0.00,0.00,0.00,0
BH19C1901A,20190110,0.00,0.00,0.00,0.00,0
BH24C1902A,20190110,0.00,0.00,0.00,0.00,0
BH27C1905A,20190110,0.00,0.00,0.00,0.00,0
BIG08C1906A,20190110,0.00,0.00,0.00,0.00,0
BIG13C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC01C1906A,20190110,0.00,0.00,0.00,0.00,0
BJC01C1906B,20190110,0.00,0.00,0.00,0.00,0
BJC01P1906A,20190110,0.00,0.00,0.00,0.00,0
BJC06C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC06C1903A,20190110,0.00,0.00,0.00,0.00,0
BJC08C1903A,20190110,0.00,0.00,0.00,0.00,0
BJC11C1905A,20190110,0.00,0.00,0.00,0.00,0
BJC13C1902A,20190110,0.00,0.00,0.00,0.00,0
BJC13C1903A,20190110,0.00,0.00,0.00,0.00,0
BJC13C1906A,20190110,0.00,0.00,0.00,0.00,0
BJC19C1902A,20190110,0.00,0.00,0.00,0.00,0
BJC19C1906A,20190110,0.00,0.00,0.00,0.00,0
BJC23C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC24C1901A,20190110,0.00,0.00,0.00,0.00,0
BJC24C1906A,20190110,0.00,0.00,0.00,0.00,0
BJC27C1905A,20190110,0.00,0.00,0.00,0.00,0
BJC28C1904A,20190110,0.00,0.00,0.00,0.00,0
BLA08C1904A,20190110,0.00,0.00,0.00,0.00,0
BLA11C1909A,20190110,0.00,0.00,0.00,0.00,0
BLA13C1902A,20190110,0.00,0.00,0.00,0.00,0
BLA13C1908A,20190110,0.00,0.00,0.00,0.00,0
BLA19C1903A,20190110,0.00,0.00,0.00,0.00,0
BLA19C1906A,20190110,0.00,0.00,0.00,0.00,0
BLA24C1903A,20190110,0.00,0.00,0.00,0.00,0
BLA27C1905A,20190110,0.00,0.00,0.00,0.00,0
BLA28C1906A,20190110,0.00,0.00,0.00,0.00,0
BLAN01C1903A,20190110,0.00,0.00,0.00,0.00,0
BLAN01C1903B,20190110,0.00,0.00,0.00,0.00,0
BLAN01P1903A,20190110,0.00,0.00,0.00,0.00,0
BLAN11C1902A,20190110,0.00,0.00,0.00,0.00,0
BLAN19C1902A,20190110,0.00,0.00,0.00,0.00,0
BLAN19C1906A,20190110,0.00,0.00,0.00,0.00,0
BPP01C1903A,20190110,0.00,0.00,0.00,0.00,0
BPP01C1903B,20190110,0.00,0.00,0.00,0.00,0
BPP01P1903A,20190110,0.00,0.00,0.00,0.00,0
BPP06C1903A,20190110,0.00,0.00,0.00,0.00,0
BPP11C1910A,20190110,0.00,0.00,0.00,0.00,0
BPP13C1901A,20190110,0.00,0.00,0.00,0.00,0
BPP13C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP13C1906A,20190110,0.00,0.00,0.00,0.00,0
BPP19C1903A,20190110,0.00,0.00,0.00,0.00,0
BPP19C1903B,20190110,0.00,0.00,0.00,0.00,0
BPP23C1901A,20190110,0.00,0.00,0.00,0.00,0
BPP24C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP24C1904A,20190110,0.00,0.00,0.00,0.00,0
BPP28C1902A,20190110,0.00,0.00,0.00,0.00,0
BPP28C1904A,20190110,0.00,0.00,0.00,0.00,0
BTS01C1903A,20190110,0.00,0.00,0.00,0.00,0
BTS01C1903B,20190110,0.00,0.00,0.00,0.00,0
BTS01P1903A,20190110,0.00,0.00,0.00,0.00,0
BTS06C1903A,20190110,0.00,0.00,0.00,0.00,0
BTS06C1903B,20190110,0.00,0.00,0.00,0.00,0
BTS06C1903C,20190110,0.00,0.00,0.00,0.00,0
BTS11C1904A,20190110,0.00,0.00,0.00,0.00,0
BTS11C1910A,20190110,0.00,0.00,0.00,0.00,0
BTS19C1901A,20190110,0.00,0.00,0.00,0.00,0
BTS23C1905A,20190110,0.00,0.00,0.00,0.00,0
BTS24C1901A,20190110,0.00,0.00,0.00,0.00,0
BTS24C1906A,20190110,0.00,0.00,0.00,0.00,0
BTS28C1902A,20190110,0.00,0.00,0.00,0.00,0
BTS28C1905A,20190110,0.00,0.00,0.00,0.00,0
BTS42C1901A,20190110,0.00,0.00,0.00,0.00,0
BTS42P1901A,20190110,0.00,0.00,0.00,0.00,0
CBG01C1902A,20190110,0.00,0.00,0.00,0.00,0
CBG01C1902B,20190110,0.00,0.00,0.00,0.00,0
CBG01P1905A,20190110,0.00,0.00,0.00,0.00,0
CBG06C1903A,20190110,0.00,0.00,0.00,0.00,0
CBG06P1903A,20190110,0.00,0.00,0.00,0.00,0
CBG08C1902A,20190110,0.00,0.00,0.00,0.00,0
CBG11C1902A,20190110,0.00,0.00,0.00,0.00,0
CBG13C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG13C1905A,20190110,0.00,0.00,0.00,0.00,0
CBG16C1912A,20190110,0.00,0.00,0.00,0.00,0
CBG19C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG19C1906A,20190110,0.00,0.00,0.00,0.00,0
CBG23C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1901A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1903A,20190110,0.00,0.00,0.00,0.00,0
CBG24C1904A,20190110,0.00,0.00,0.00,0.00,0
CBG28C1904A,20190110,0.00,0.00,0.00,0.00,0
CBG28C1906A,20190110,0.00,0.00,0.00,0.00,0
CBG42C1904A,20190110,0.00,0.00,0.00,0.00,0
CENT01C1903A,20190110,0.00,0.00,0.00,0.00,0
CENT01C1903B,20190110,0.00,0.00,0.00,0.00,0
CENT01P1903A,20190110,0.00,0.00,0.00,0.00,0
CENT06C1904A,20190110,0.00,0.00,0.00,0.00,0
CENT08C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT11C1904A,20190110,0.00,0.00,0.00,0.00,0
CENT11C1909A,20190110,0.00,0.00,0.00,0.00,0
CENT13C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT19C1901A,20190110,0.00,0.00,0.00,0.00,0
CENT19C1904A,20190110,0.00,0.00,0.00,0.00,0
CENT23C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT24C1901A,20190110,0.00,0.00,0.00,0.00,0
CENT24C1902A,20190110,0.00,0.00,0.00,0.00,0
CENT27C1905A,20190110,0.00,0.00,0.00,0.00,0
CHG01C1903A,20190110,0.00,0.00,0.00,0.00,0
CHG01C1903B,20190110,0.00,0.00,0.00,0.00,0
CHG01P1903A,20190110,0.00,0.00,0.00,0.00,0
CHG07C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG11C1904A,20190110,0.00,0.00,0.00,0.00,0
CHG13C1903A,20190110,0.00,0.00,0.00,0.00,0
CHG13C1904A,20190110,0.00,0.00,0.00,0.00,0
CHG19C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG19C1906A,20190110,0.00,0.00,0.00,0.00,0
CHG24C1904A,20190110,0.00,0.00,0.00,0.00,0
CHG24C1907A,20190110,0.00,0.00,0.00,0.00,0
CHG24C1911A,20190110,0.00,0.00,0.00,0.00,0
CHG27C1905A,20190110,0.00,0.00,0.00,0.00,0
CHG28C1902A,20190110,0.00,0.00,0.00,0.00,0
CHG28C1904A,20190110,0.00,0.00,0.00,0.00,0
CK01C1902A,20190110,0.00,0.00,0.00,0.00,0
CK01C1902B,20190110,0.00,0.00,0.00,0.00,0
CK01P1902A,20190110,0.00,0.00,0.00,0.00,0
CK08C1901A,20190110,0.00,0.00,0.00,0.00,0
CK11C1904A,20190110,0.00,0.00,0.00,0.00,0
CK13C1902A,20190110,0.00,0.00,0.00,0.00,0
CK13C1906A,20190110,0.00,0.00,0.00,0.00,0
CK16C1912A,20190110,0.00,0.00,0.00,0.00,0
CK19C1903A,20190110,0.00,0.00,0.00,0.00,0
CK24C1901A,20190110,0.00,0.00,0.00,0.00,0
CK24C1904A,20190110,0.00,0.00,0.00,0.00,0
CK28C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP01C1906A,20190110,0.00,0.00,0.00,0.00,0
CKP01C1906B,20190110,0.00,0.00,0.00,0.00,0
CKP08C1903A,20190110,0.00,0.00,0.00,0.00,0
CKP08C1903B,20190110,0.00,0.00,0.00,0.00,0
CKP11C1910A,20190110,0.00,0.00,0.00,0.00,0
CKP13C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP13C1903A,20190110,0.00,0.00,0.00,0.00,0
CKP13C1903B,20190110,0.00,0.00,0.00,0.00,0
CKP19C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP19C1903A,20190110,0.00,0.00,0.00,0.00,0
CKP24C1906A,20190110,0.00,0.00,0.00,0.00,0
CKP27C1905A,20190110,0.00,0.00,0.00,0.00,0
CKP28C1902A,20190110,0.00,0.00,0.00,0.00,0
CKP28C1903A,20190110,0.00,0.00,0.00,0.00,0
COM706C1903A,20190110,0.00,0.00,0.00,0.00,0
COM708C1903A,20190110,0.00,0.00,0.00,0.00,0
COM711C1909A,20190110,0.00,0.00,0.00,0.00,0
COM713C1903A,20190110,0.00,0.00,0.00,0.00,0
COM713C1904A,20190110,0.00,0.00,0.00,0.00,0
COM713C1906A,20190110,0.00,0.00,0.00,0.00,0
COM719C1904A,20190110,0.00,0.00,0.00,0.00,0
COM719C1906A,20190110,0.00,0.00,0.00,0.00,0
COM723C1901A,20190110,0.00,0.00,0.00,0.00,0
COM724C1904A,20190110,0.00,0.00,0.00,0.00,0
COM727C1902A,20190110,0.00,0.00,0.00,0.00,0
COM728C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL01C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL01C1901B,20190110,0.00,0.00,0.00,0.00,0
CPAL01C1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL01C1904B,20190110,0.00,0.00,0.00,0.00,0
CPAL01P1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL01P1901B,20190110,0.00,0.00,0.00,0.00,0
CPAL01P1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL01P1904B,20190110,0.00,0.00,0.00,0.00,0
CPAL06C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL07C1902A,20190110,0.00,0.00,0.00,0.00,0
CPAL08C1902A,20190110,0.00,0.00,0.00,0.00,0
CPAL08C1902B,20190110,0.00,0.00,0.00,0.00,0
CPAL08P1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL11C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL11C1909A,20190110,0.00,0.00,0.00,0.00,0
CPAL11P1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL13C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL13C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL13P1902A,20190110,0.00,0.00,0.00,0.00,0
CPAL16C1912A,20190110,0.00,0.00,0.00,0.00,0
CPAL19C1902A,20190110,0.00,0.00,0.00,0.00,0
CPAL19P1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL23C1906A,20190110,0.00,0.00,0.00,0.00,0
CPAL24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL24C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL24C1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL24P1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL24P1909A,20190110,0.00,0.00,0.00,0.00,0
CPAL27C1903A,20190110,0.00,0.00,0.00,0.00,0
CPAL27P1905A,20190110,0.00,0.00,0.00,0.00,0
CPAL28C1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL41C1901A,20190110,0.00,0.00,0.00,0.00,0
CPAL42C1904A,20190110,0.00,0.00,0.00,0.00,0
CPAL42P1904A,20190110,0.00,0.00,0.00,0.00,0
CPF01C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF01C1902B,20190110,0.00,0.00,0.00,0.00,0
CPF01P1902A,20190110,0.00,0.00,0.00,0.00,0
CPF01P1902B,20190110,0.00,0.00,0.00,0.00,0
CPF06C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF08C1901A,20190110,0.00,0.00,0.00,0.00,0
CPF08C1904A,20190110,0.00,0.00,0.00,0.00,0
CPF11C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF11C1910A,20190110,0.00,0.00,0.00,0.00,0
CPF11P1902A,20190110,0.00,0.00,0.00,0.00,0
CPF13C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF13C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF13C1905A,20190110,0.00,0.00,0.00,0.00,0
CPF19C1901A,20190110,0.00,0.00,0.00,0.00,0
CPF19C1904A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF24C1904A,20190110,0.00,0.00,0.00,0.00,0
CPF27C1903A,20190110,0.00,0.00,0.00,0.00,0
CPF28C1902A,20190110,0.00,0.00,0.00,0.00,0
CPF28C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN01C1902A,20190110,0.00,0.00,0.00,0.00,0
CPN01C1902B,20190110,0.00,0.00,0.00,0.00,0
CPN01P1902A,20190110,0.00,0.00,0.00,0.00,0
CPN06C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN07C1902A,20190110,0.00,0.00,0.00,0.00,0
CPN08C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN11C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN11C1910A,20190110,0.00,0.00,0.00,0.00,0
CPN11P1903A,20190110,0.00,0.00,0.00,0.00,0
CPN13C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN19C1901A,20190110,0.00,0.00,0.00,0.00,0
CPN19C1906A,20190110,0.00,0.00,0.00,0.00,0
CPN24C1901A,20190110,0.00,0.00,0.00,0.00,0
CPN24C1904A,20190110,0.00,0.00,0.00,0.00,0
CPN24P1907A,20190110,0.00,0.00,0.00,0.00,0
CPN27C1903A,20190110,0.00,0.00,0.00,0.00,0
CPN28C1902A,20190110,0.00,0.00,0.00,0.00,0
CPN28C1904A,20190110,0.00,0.00,0.00,0.00,0
DELT06C1903A,20190110,0.00,0.00,0.00,0.00,0
DELT24C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC01C1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC01C1902B,20190110,0.00,0.00,0.00,0.00,0
DTAC01C1905A,20190110,0.00,0.00,0.00,0.00,0
DTAC01C1905B,20190110,0.00,0.00,0.00,0.00,0
DTAC01P1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC01P1902B,20190110,0.00,0.00,0.00,0.00,0
DTAC01P1905A,20190110,0.00,0.00,0.00,0.00,0
DTAC06C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC06C1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC06P1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC07C1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC08C1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC08P1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC11C1904A,20190110,0.00,0.00,0.00,0.00,0
DTAC13C1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC13C1904A,20190110,0.00,0.00,0.00,0.00,0
DTAC13P1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC19C1904A,20190110,0.00,0.00,0.00,0.00,0
DTAC23C1906A,20190110,0.00,0.00,0.00,0.00,0
DTAC24C1901A,20190110,0.00,0.00,0.00,0.00,0
DTAC24C1906A,20190110,0.00,0.00,0.00,0.00,0
DTAC27C1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC27P1903A,20190110,0.00,0.00,0.00,0.00,0
DTAC28C1902A,20190110,0.00,0.00,0.00,0.00,0
DTAC28C1905A,20190110,0.00,0.00,0.00,0.00,0
DTAC42C1903A,20190110,0.00,0.00,0.00,0.00,0
EA07C1903A,20190110,0.00,0.00,0.00,0.00,0
EA08C1903A,20190110,0.00,0.00,0.00,0.00,0
EA08C1903B,20190110,0.00,0.00,0.00,0.00,0
EA11C1902A,20190110,0.00,0.00,0.00,0.00,0
EA13C1901A,20190110,0.00,0.00,0.00,0.00,0
EA13C1903A,20190110,0.00,0.00,0.00,0.00,0
EA13C1905A,20190110,0.00,0.00,0.00,0.00,0
EA19C1902A,20190110,0.00,0.00,0.00,0.00,0
EA23C1901A,20190110,0.00,0.00,0.00,0.00,0
EA24C1901A,20190110,0.00,0.00,0.00,0.00,0
EA27C1902A,20190110,0.00,0.00,0.00,0.00,0
EA28C1902A,20190110,0.00,0.00,0.00,0.00,0
EA28C1905A,20190110,0.00,0.00,0.00,0.00,0
EGCO01C1903A,20190110,0.00,0.00,0.00,0.00,0
EGCO01C1903B,20190110,0.00,0.00,0.00,0.00,0
EGCO19C1901A,20190110,0.00,0.00,0.00,0.00,0
EGCO24C1901A,20190110,0.00,0.00,0.00,0.00,0
EGCO24C1908A,20190110,0.00,0.00,0.00,0.00,0
EPG01C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG01C1903B,20190110,0.00,0.00,0.00,0.00,0
EPG01P1903A,20190110,0.00,0.00,0.00,0.00,0
EPG07C1906A,20190110,0.00,0.00,0.00,0.00,0
EPG08C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG11C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG13C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG13C1903A,20190110,0.00,0.00,0.00,0.00,0
EPG13C1905A,20190110,0.00,0.00,0.00,0.00,0
EPG19C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG19C1904A,20190110,0.00,0.00,0.00,0.00,0
EPG24C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG28C1902A,20190110,0.00,0.00,0.00,0.00,0
EPG28C1904A,20190110,0.00,0.00,0.00,0.00,0
ERW13C1902A,20190110,0.00,0.00,0.00,0.00,0
ERW13C1906A,20190110,0.00,0.00,0.00,0.00,0
ERW19C1902A,20190110,0.00,0.00,0.00,0.00,0
ERW19C1906A,20190110,0.00,0.00,0.00,0.00,0
ERW24C1904A,20190110,0.00,0.00,0.00,0.00,0
ESSO01C1906A,20190110,0.00,0.00,0.00,0.00,0
ESSO01C1906B,20190110,0.00,0.00,0.00,0.00,0
ESSO01P1906A,20190110,0.00,0.00,0.00,0.00,0
ESSO08C1902A,20190110,0.00,0.00,0.00,0.00,0
ESSO11C1905A,20190110,0.00,0.00,0.00,0.00,0
ESSO13C1903A,20190110,0.00,0.00,0.00,0.00,0
ESSO13C1905A,20190110,0.00,0.00,0.00,0.00,0
ESSO13C1906A,20190110,0.00,0.00,0.00,0.00,0
ESSO19C1901A,20190110,0.00,0.00,0.00,0.00,0
ESSO19C1906A,20190110,0.00,0.00,0.00,0.00,0
ESSO24C1902A,20190110,0.00,0.00,0.00,0.00,0
ESSO24C1907A,20190110,0.00,0.00,0.00,0.00,0
ESSO28C1903A,20190110,0.00,0.00,0.00,0.00,0
ESSO28C1904A,20190110,0.00,0.00,0.00,0.00,0
ESSO28C1906A,20190110,0.00,0.00,0.00,0.00,0
GFPT08C1906A,20190110,0.00,0.00,0.00,0.00,0
GFPT13C1902A,20190110,0.00,0.00,0.00,0.00,0
GFPT19C1903A,20190110,0.00,0.00,0.00,0.00,0
GFPT19C1906A,20190110,0.00,0.00,0.00,0.00,0
GGC07C1902A,20190110,0.00,0.00,0.00,0.00,0
GGC08C1906A,20190110,0.00,0.00,0.00,0.00,0
GGC13C1902A,20190110,0.00,0.00,0.00,0.00,0
GGC13C1905A,20190110,0.00,0.00,0.00,0.00,0
GGC13C1908A,20190110,0.00,0.00,0.00,0.00,0
GGC19C1902A,20190110,0.00,0.00,0.00,0.00,0
GGC19C1906A,20190110,0.00,0.00,0.00,0.00,0
GGC23C1901A,20190110,0.00,0.00,0.00,0.00,0
GGC24C1901A,20190110,0.00,0.00,0.00,0.00,0
GGC28C1905A,20190110,0.00,0.00,0.00,0.00,0
GGC28C1907A,20190110,0.00,0.00,0.00,0.00,0
GLOB01C1903A,20190110,0.00,0.00,0.00,0.00,0
GLOB01C1903B,20190110,0.00,0.00,0.00,0.00,0
GLOB11C1906A,20190110,0.00,0.00,0.00,0.00,0
GLOB13C1901A,20190110,0.00,0.00,0.00,0.00,0
GLOB19C1901A,20190110,0.00,0.00,0.00,0.00,0
GLOB23C1906A,20190110,0.00,0.00,0.00,0.00,0
GLOB24C1903A,20190110,0.00,0.00,0.00,0.00,0
GLOB24C1906A,20190110,0.00,0.00,0.00,0.00,0
GLOW13C1905A,20190110,0.00,0.00,0.00,0.00,0
GLOW19C1901A,20190110,0.00,0.00,0.00,0.00,0
GLOW19C1906A,20190110,0.00,0.00,0.00,0.00,0
GOLD19C1906A,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1902B,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1905A,20190110,0.00,0.00,0.00,0.00,0
GPSC01C1905B,20190110,0.00,0.00,0.00,0.00,0
GPSC01P1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC06C1903A,20190110,0.00,0.00,0.00,0.00,0
GPSC08C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC11C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC11C1909A,20190110,0.00,0.00,0.00,0.00,0
GPSC13C1903A,20190110,0.00,0.00,0.00,0.00,0
GPSC13C1904A,20190110,0.00,0.00,0.00,0.00,0
GPSC19C1901A,20190110,0.00,0.00,0.00,0.00,0
GPSC19C1905A,20190110,0.00,0.00,0.00,0.00,0
GPSC24C1904A,20190110,0.00,0.00,0.00,0.00,0
GPSC24C1904B,20190110,0.00,0.00,0.00,0.00,0
GPSC27C1902A,20190110,0.00,0.00,0.00,0.00,0
GPSC28C1903A,20190110,0.00,0.00,0.00,0.00,0
GPSC28C1904A,20190110,0.00,0.00,0.00,0.00,0
GULF01C1906A,20190110,0.00,0.00,0.00,0.00,0
GULF01C1906B,20190110,0.00,0.00,0.00,0.00,0
GULF01P1906A,20190110,0.00,0.00,0.00,0.00,0
GULF13C1906A,20190110,0.00,0.00,0.00,0.00,0
GULF13P1905A,20190110,0.00,0.00,0.00,0.00,0
GULF19C1906A,20190110,0.00,0.00,0.00,0.00,0
GULF28C1906A,20190110,0.00,0.00,0.00,0.00,0
GUNK08C1902A,20190110,0.00,0.00,0.00,0.00,0
GUNK11C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK13C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK13C1905A,20190110,0.00,0.00,0.00,0.00,0
GUNK19C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK19C1906A,20190110,0.00,0.00,0.00,0.00,0
GUNK24C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK24C1909A,20190110,0.00,0.00,0.00,0.00,0
GUNK27C1905A,20190110,0.00,0.00,0.00,0.00,0
GUNK28C1903A,20190110,0.00,0.00,0.00,0.00,0
GUNK28C1906A,20190110,0.00,0.00,0.00,0.00,0
HANA01C1905A,20190110,0.00,0.00,0.00,0.00,0
HANA01C1905B,20190110,0.00,0.00,0.00,0.00,0
HANA08C1903A,20190110,0.00,0.00,0.00,0.00,0
HANA11C1904A,20190110,0.00,0.00,0.00,0.00,0
HANA13C1901A,20190110,0.00,0.00,0.00,0.00,0
HANA13C1905A,20190110,0.00,0.00,0.00,0.00,0
HANA19C1902A,20190110,0.00,0.00,0.00,0.00,0
HANA19C1906A,20190110,0.00,0.00,0.00,0.00,0
HANA24C1903A,20190110,0.00,0.00,0.00,0.00,0
HANA28C1902A,20190110,0.00,0.00,0.00,0.00,0
HANA28C1904A,20190110,0.00,0.00,0.00,0.00,0
HMPR01C1902A,20190110,0.00,0.00,0.00,0.00,0
HMPR01C1902B,20190110,0.00,0.00,0.00,0.00,0
HMPR01P1902A,20190110,0.00,0.00,0.00,0.00,0
HMPR11C1906A,20190110,0.00,0.00,0.00,0.00,0
HMPR13C1905A,20190110,0.00,0.00,0.00,0.00,0
HMPR19C1901A,20190110,0.00,0.00,0.00,0.00,0
HMPR23C1901A,20190110,0.00,0.00,0.00,0.00,0
HMPR24C1901A,20190110,0.00,0.00,0.00,0.00,0
HMPR27C1905A,20190110,0.00,0.00,0.00,0.00,0
HMPR27P1905A,20190110,0.00,0.00,0.00,0.00,0
HMPR28C1903A,20190110,0.00,0.00,0.00,0.00,0
INTU01C1903A,20190110,0.00,0.00,0.00,0.00,0
INTU01C1903B,20190110,0.00,0.00,0.00,0.00,0
INTU01P1903A,20190110,0.00,0.00,0.00,0.00,0
INTU01P1903B,20190110,0.00,0.00,0.00,0.00,0
INTU11C1905A,20190110,0.00,0.00,0.00,0.00,0
INTU11P1905A,20190110,0.00,0.00,0.00,0.00,0
INTU13C1904A,20190110,0.00,0.00,0.00,0.00,0
INTU19C1901A,20190110,0.00,0.00,0.00,0.00,0
