<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MATCH,20190110,2.14,2.14,2.12,2.14,2
MATI,20190110,0.00,0.00,0.00,0.00,5
MCOT,20190110,9.10,9.10,9.00,9.00,8
MONO,20190110,1.81,1.84,1.78,1.81,2373600
MPIC,20190110,0.00,0.00,0.00,0.00,1
NMG,20190110,0.00,0.00,0.00,0.00,0
PLANB,20190110,6.00,6.00,5.75,5.75,11646300
POST,20190110,0.00,0.00,0.00,0.00,2
PRAKIT,20190110,0.00,0.00,0.00,0.00,11
RS,20190110,15.00,15.30,15.00,15.00,15
SE-ED,20190110,2.92,2.92,2.70,2.82,1182900
SMM,20190110,2.30,2.50,2.30,2.40,20378500
SPORT,20190110,0.13,0.14,0.13,0.14,0
TBSP,20190110,0.00,0.00,0.00,0.00,13
TH,20190110,0.72,0.72,0.70,0.72,225400
TKS,20190110,8.70,8.75,8.55,8.60,761100
TRITN,20190110,0.38,0.41,0.37,0.39,27862900
VGI,20190110,7.75,7.85,7.70,7.80,4056300
WAVE,20190110,2.02,2.02,2.02,2.02,100
WORK,20190110,23.70,23.80,23.50,23.50,241800
BWG,20190110,1.06,1.06,1.04,1.05,1
GENCO,20190110,0.75,0.75,0.74,0.74,0
PRO,20190110,0.00,0.00,0.00,0.00,0
TEAMG,20190110,1.86,1.89,1.84,1.86,1
ASIA,20190110,6.70,6.75,6.70,6.75,18000
CENTEL,20190110,39.50,40.50,39.50,40.00,1584400
CSR,20190110,0.00,0.00,0.00,0.00,71
DTC,20190110,9.90,9.90,9.75,9.90,9
ERW,20190110,6.80,6.90,6.80,6.90,2097100
GRAND,20190110,0.86,0.87,0.84,0.86,0
LRH,20190110,49.50,49.50,49.25,49.50,30300
MANRIN,20190110,0.00,0.00,0.00,0.00,30
OHTL,20190110,0.00,0.00,0.00,0.00,460
ROH,20190110,43.25,43.50,42.50,43.50,1100
SHANG,20190110,0.00,0.00,0.00,0.00,75
AAV,20190110,4.00,4.04,3.98,4.00,4
AOT,20190110,65.75,66.25,65.50,66.00,65
ASIMAR,20190110,1.94,1.94,1.91,1.92,1
B,20190110,0.42,0.42,0.39,0.40,146500
BA,20190110,11.90,11.90,11.70,11.80,11
BEM,20190110,9.80,9.85,9.70,9.80,9
BTS,20190110,9.50,9.60,9.40,9.55,27801300
BTSGIF,20190110,11.80,11.80,11.70,11.70,2943400
III,20190110,5.25,5.30,5.05,5.20,542200
JUTHA,20190110,0.00,0.00,0.00,0.00,0
JWD,20190110,7.20,7.20,6.95,7.00,705000
KWC,20190110,0.00,0.00,0.00,0.00,300
NOK,20190110,2.26,2.28,2.24,2.26,2
NYT,20190110,5.00,5.00,4.98,4.98,323900
PRM,20190110,5.65,5.75,5.55,5.70,1534100
PSL,20190110,8.85,9.00,8.60,8.65,2976000
RCL,20190110,4.88,4.88,4.82,4.84,48500
TFFIF,20190110,10.20,10.20,10.10,10.10,4106900
THAI,20190110,12.60,12.80,12.60,12.70,1161800
TSTE,20190110,7.05,7.05,7.05,7.05,5100
TTA,20190110,5.15,5.25,5.15,5.25,1197200
WICE,20190110,3.76,3.84,3.76,3.80,507200
CCET,20190110,1.73,1.73,1.70,1.71,301200
DELTA,20190110,68.25,69.25,68.00,69.00,1023500
EIC,20190110,0.04,0.05,0.04,0.04,0
HANA,20190110,31.75,32.50,31.75,32.50,2372800
KCE,20190110,28.25,29.50,28.25,29.25,4096500
METCO,20190110,211.00,211.00,211.00,211.00,209
SMT,20190110,1.96,1.96,1.93,1.94,28700
SPPT,20190110,4.00,4.00,3.86,3.96,188600
SVI,20190110,5.15,5.20,5.10,5.20,5083200
TEAM,20190110,0.92,0.95,0.92,0.93,279800
7UP,20190110,0.42,0.42,0.41,0.41,0
ADVANC,20190110,178.50,178.50,172.50,174.00,8214500
AIT,20190110,20.00,20.00,19.90,19.90,19
ALT,20190110,2.98,3.00,2.94,2.98,103900
BLISS,20190110,0.00,0.00,0.00,0.00,0
DIF,20190110,14.60,14.70,14.50,14.50,9077700
DTAC,20190110,46.50,47.00,38.25,42.00,30784700
FORTH,20190110,5.95,5.95,5.95,5.95,5
HUMAN,20190110,9.75,9.80,9.65,9.80,507700
ILINK,20190110,4.30,4.32,4.26,4.30,275800
INET,20190110,3.00,3.02,3.00,3.00,3
INTUCH,20190110,48.75,49.25,47.75,48.50,7338200
JAS,20190110,4.70,4.74,4.68,4.70,4
JASIF,20190110,10.00,10.00,9.95,10.00,9
JMART,20190110,4.96,5.05,4.88,4.94,864900
JTS,20190110,1.34,1.34,1.31,1.31,20600
MFEC,20190110,2.80,2.80,2.74,2.76,152000
MSC,20190110,7.25,7.25,7.20,7.25,7
PT,20190110,5.65,5.75,5.65,5.70,64600
SAMART,20190110,6.30,6.45,6.30,6.30,1358300
SAMTEL,20190110,7.25,7.40,6.95,7.40,706000
SDC,20190110,0.30,0.31,0.29,0.29,1113800
SIS,20190110,9.85,9.90,9.75,9.85,9
SVOA,20190110,1.22,1.22,1.20,1.22,204900
SYMC,20190110,4.92,4.92,4.88,4.88,4
SYNEX,20190110,12.00,12.10,11.90,11.90,203800
THCOM,20190110,6.05,6.05,5.90,5.90,1083000
TRUE,20190110,5.25,5.25,4.88,4.98,175118500
TWZ,20190110,0.09,0.10,0.09,0.09,0
ADVANC-F,20190110,178.50,178.50,178.50,178.50,100
AOT-F,20190110,66.25,66.25,65.50,65.50,1200
BBL-F,20190110,214.00,215.00,209.00,210.00,1178200
CPALL-F,20190110,73.25,73.25,73.25,73.25,300
CPF-F,20190110,25.25,25.25,25.25,25.25,1000
JASIF-F,20190110,10.00,10.00,10.00,10.00,9
KBANK-F,20190110,186.50,187.00,178.50,181.50,2956500
LH-F,20190110,9.85,9.85,9.80,9.85,9
PTT-F,20190110,48.00,48.50,48.00,48.25,156900
PTTEP-F,20190110,122.50,122.50,121.50,121.50,85
SCB-F,20190110,135.00,135.00,135.00,135.00,200
TRUE-F,20190110,5.00,5.00,5.00,5.00,2000
BH-P,20190110,0.00,0.00,0.00,0.00,42
CSC-P,20190110,0.00,0.00,0.00,0.00,0
JUTHA-P,20190110,0.00,0.00,0.00,0.00,0
KTB-P,20190110,0.00,0.00,0.00,0.00,0
SCB-P,20190110,0.00,0.00,0.00,0.00,131
TCAP-P,20190110,0.00,0.00,0.00,0.00,0
TIC-P,20190110,0.00,0.00,0.00,0.00,0
TISCO-P,20190110,0.00,0.00,0.00,0.00,0
U-P,20190110,3.24,3.24,3.22,3.24,302000
7UP-W2,20190110,0.00,0.00,0.00,0.00,0
ACC-W1,20190110,0.01,0.02,0.01,0.02,0
AJA-W1,20190110,0.14,0.18,0.13,0.17,48145100
ALT-W1,20190110,0.66,0.67,0.64,0.64,35900
APEX-W1,20190110,0.00,0.00,0.00,0.00,0
APURE-W2,20190110,0.18,0.20,0.17,0.17,1993800
AS-W1,20190110,0.12,0.13,0.10,0.10,71500
AYUD-W1,20190110,3.90,3.96,3.80,3.82,897000
B-W3,20190110,0.00,0.00,0.00,0.00,0
B-W4,20190110,0.09,0.10,0.08,0.09,363900
BTS-W4,20190110,0.39,0.40,0.38,0.39,0
BWG-W4,20190110,0.01,0.02,0.01,0.01,0
CGD-W4,20190110,0.26,0.28,0.25,0.28,218500
CGH-W3,20190110,0.04,0.05,0.03,0.04,0
CI-W1,20190110,0.12,0.14,0.12,0.14,6800
CKP-W1,20190110,0.57,0.57,0.51,0.52,31351400
CRANE-W1,20190110,1.00,1.00,1.00,1.00,700
CWT-W4,20190110,0.00,0.00,0.00,0.00,0
DCC-W1,20190110,0.75,0.75,0.73,0.73,3880900
DCON-W1,20190110,0.00,0.00,0.00,0.00,2
DIGI-W1,20190110,0.01,0.02,0.01,0.02,0
DIGI-W2,20190110,0.01,0.02,0.01,0.02,845400
EARTH-W4,20190110,0.00,0.00,0.00,0.00,0
EIC-W2,20190110,0.00,0.00,0.00,0.00,0
EIC-W3,20190110,0.00,0.00,0.00,0.00,0
EMC-W6,20190110,0.18,0.18,0.17,0.18,1038000
EVER-W3,20190110,0.03,0.03,0.02,0.03,0
GJS-W3,20190110,0.01,0.01,0.01,0.01,0
GSTEL-W1,20190110,0.00,0.00,0.00,0.00,0
GSTEL-W2,20190110,0.00,0.00,0.00,0.00,0
IEC-W2,20190110,0.00,0.00,0.00,0.00,0
IHL-W1,20190110,4.32,4.38,4.32,4.38,1600
ITD-W1,20190110,0.03,0.03,0.02,0.02,0
JAS-W3,20190110,1.76,1.79,1.74,1.74,181100
JCK-W5,20190110,0.00,0.00,0.00,0.00,0
JMART-W2,20190110,0.24,0.25,0.22,0.22,2131700
JMT-W2,20190110,2.06,2.10,1.99,2.00,307600
MACO-W2,20190110,0.20,0.20,0.17,0.18,16358500
MIDA-W2,20190110,0.01,0.01,0.01,0.01,0
MILL-W3,20190110,0.01,0.02,0.01,0.02,0
MILL-W4,20190110,0.13,0.13,0.12,0.12,172000
MILL-W5,20190110,0.10,0.11,0.10,0.11,499900
ML-W2,20190110,0.01,0.01,0.01,0.01,0
MONO-W1,20190110,0.30,0.30,0.29,0.29,960100
NEP-W3,20190110,0.00,0.00,0.00,0.00,0
NFC-W1,20190110,2.32,2.68,2.02,2.14,4316400
NOK-W1,20190110,0.00,0.00,0.00,0.00,0
NUSA-W3,20190110,0.21,0.23,0.20,0.20,177100
NVD-W1,20190110,0.30,0.30,0.27,0.27,3188800
ORI-W1,20190110,0.62,0.62,0.59,0.59,2665000
PACE-W2,20190110,0.09,0.09,0.07,0.08,0
PDI-W1,20190110,0.89,0.90,0.78,0.83,1837900
PDJ-W2,20190110,1.00,1.04,0.99,1.02,118100
PDJ-W3,20190110,0.95,0.96,0.93,0.96,18400
PDJ-W4,20190110,0.95,0.96,0.95,0.96,16000
RICHY-W1,20190110,0.12,0.12,0.11,0.11,178300
RICHY-W2,20190110,0.11,0.12,0.11,0.12,0
RS-W3,20190110,5.20,5.35,5.20,5.20,5
S-W1,20190110,0.03,0.03,0.02,0.03,0
SAMART-W2,20190110,0.38,0.39,0.37,0.37,0
SAWAD-W1,20190110,7.20,7.40,7.20,7.25,7400
SDC-W1,20190110,0.15,0.16,0.15,0.15,0
SMT-W1,20190110,0.01,0.02,0.01,0.02,0
SMT-W2,20190110,0.40,0.40,0.37,0.37,86700
SPORT-W5,20190110,0.00,0.00,0.00,0.00,0
SPORT-W7,20190110,0.01,0.01,0.01,0.01,630100
SST-W2,20190110,1.71,1.73,1.61,1.62,767200
SUPER-W4,20190110,0.05,0.05,0.04,0.05,0
SUSCO-W1,20190110,0.00,0.00,0.00,0.00,0
SVI-W3,20190110,1.84,1.94,1.79,1.79,90900
TCC-W3,20190110,0.15,0.15,0.14,0.14,560000
TCC-W4,20190110,0.14,0.15,0.14,0.14,299900
TCC-W5,20190110,0.27,0.29,0.27,0.29,0
TCJ-W2,20190110,0.54,0.55,0.52,0.55,2600
TCMC-W2,20190110,0.06,0.07,0.05,0.07,0
TFG-W1,20190110,0.44,0.48,0.44,0.45,147400
TFG-W2,20190110,0.27,0.31,0.27,0.31,46400
TGPRO-W3,20190110,0.01,0.02,0.01,0.01,23600
TH-W2,20190110,0.17,0.17,0.16,0.16,0
THE-W2,20190110,0.03,0.03,0.03,0.03,0
TNITY-W1,20190110,0.68,0.72,0.68,0.72,18000
TNPC-W1,20190110,0.13,0.14,0.11,0.12,140500
TRITN-W3,20190110,0.22,0.24,0.22,0.23,1276700
TTA-W5,20190110,0.01,0.01,0.01,0.01,0
TTCL-W1,20190110,0.81,0.81,0.80,0.80,0
U-W1,20190110,0.00,0.00,0.00,0.00,0
U-W4,20190110,0.01,0.01,0.01,0.01,0
VGI-W2,20190110,0.37,0.38,0.37,0.37,0
VIBHA-W2,20190110,1.01,1.01,0.99,1.00,372200
VIBHA-W3,20190110,0.15,0.15,0.14,0.15,0
WAVE-W1,20190110,0.31,0.31,0.30,0.30,30400
WHA-W1,20190110,7.30,7.50,7.30,7.35,145300
WORK-W1,20190110,2.50,3.40,2.50,3.40,200
AAV01C1902A,20190110,0.27,0.28,0.27,0.27,0
AAV01C1902B,20190110,0.14,0.14,0.14,0.14,0
AAV01P1902A,20190110,0.69,0.69,0.68,0.68,172500
AAV06C1904A,20190110,0.12,0.13,0.12,0.12,300500
AAV08C1903A,20190110,0.08,0.09,0.08,0.09,0
AAV11C1904A,20190110,0.00,0.00,0.00,0.00,0
AAV11C1910A,20190110,0.34,0.35,0.34,0.35,105100
AAV13C1901A,20190110,0.00,0.00,0.00,0.00,0
AAV13C1906A,20190110,0.39,0.40,0.39,0.40,1010000
AAV19C1902A,20190110,0.03,0.03,0.03,0.03,3700
AAV19C1906A,20190110,0.00,0.00,0.00,0.00,0
AAV24C1903A,20190110,0.00,0.00,0.00,0.00,0
AAV24C1904A,20190110,0.00,0.00,0.00,0.00,0
AAV28C1902A,20190110,0.03,0.04,0.03,0.03,31500
ADVA01C1902A,20190110,0.08,0.08,0.06,0.06,6428100
ADVA01C1902B,20190110,0.02,0.02,0.01,0.01,115000
ADVA01C1905A,20190110,0.48,0.49,0.40,0.41,11599700
ADVA01C1905B,20190110,0.37,0.37,0.30,0.31,9923500
ADVA01P1902A,20190110,0.83,0.93,0.83,0.92,12235800
ADVA01P1902B,20190110,0.51,0.62,0.51,0.60,15419800
ADVA01P1905A,20190110,1.06,1.20,1.06,1.19,12834300
ADVA01P1905B,20190110,0.55,0.67,0.55,0.64,18288400
ADVA06C1903A,20190110,0.03,0.03,0.02,0.02,2013800
ADVA07C1908A,20190110,0.00,0.00,0.00,0.00,0
ADVA08C1903A,20190110,0.04,0.04,0.04,0.04,0
ADVA11C1905A,20190110,0.00,0.00,0.00,0.00,0
ADVA11C1910A,20190110,0.66,0.66,0.58,0.58,2880000
ADVA11P1905A,20190110,0.24,0.29,0.24,0.29,2754300
ADVA11P1910A,20190110,0.60,0.68,0.60,0.68,4550000
ADVA13C1901A,20190110,0.00,0.00,0.00,0.00,0
ADVA13C1904A,20190110,0.18,0.18,0.14,0.15,12992400
ADVA13C1905A,20190110,0.69,0.69,0.58,0.60,25098500
ADVA13P1904A,20190110,0.62,0.74,0.62,0.72,23812000
ADVA16C1912A,20190110,0.41,0.41,0.41,0.41,5300
ADVA19C1901A,20190110,0.00,0.00,0.00,0.00,0
ADVA19C1905A,20190110,0.52,0.52,0.43,0.45,9460800
ADVA19P1904A,20190110,0.37,0.45,0.37,0.44,10844300
ADVA23C1902A,20190110,0.00,0.00,0.00,0.00,0
ADVA24C1904A,20190110,0.04,0.04,0.03,0.03,700200
ADVA24C1905A,20190110,0.00,0.00,0.00,0.00,0
ADVA24C1906A,20190110,0.00,0.00,0.00,0.00,0
ADVA24C1907A,20190110,0.00,0.00,0.00,0.00,0
ADVA24P1908A,20190110,0.83,0.95,0.81,0.95,130000
ADVA27C1902A,20190110,0.00,0.00,0.00,0.00,0
ADVA28C1904A,20190110,0.12,0.12,0.09,0.09,3902000
ADVA28C1904B,20190110,0.33,0.33,0.26,0.27,9817400
ADVA28C1905A,20190110,0.55,0.55,0.45,0.45,11099300
ADVA41C1905A,20190110,0.71,0.71,0.71,0.71,444000
ADVA42C1903A,20190110,0.00,0.00,0.00,0.00,0
AEON01C1906A,20190110,0.99,1.02,0.90,0.91,5247000
AEON01C1906B,20190110,0.87,0.91,0.76,0.77,6060200
AEON19C1906A,20190110,1.04,1.05,0.93,0.94,1184100
AMAT01C1903A,20190110,0.50,0.51,0.47,0.48,4782200
AMAT01C1903B,20190110,0.26,0.28,0.25,0.26,0
AMAT01P1903A,20190110,0.60,0.62,0.58,0.58,10038600
AMAT06C1903A,20190110,0.27,0.28,0.26,0.26,1190000
AMAT08C1903A,20190110,0.27,0.27,0.26,0.26,2243000
AMAT11C1903A,20190110,0.15,0.15,0.14,0.14,927100
AMAT13C1902A,20190110,0.04,0.05,0.04,0.05,191600
AMAT13C1905A,20190110,0.34,0.35,0.33,0.34,37612300
AMAT19C1902A,20190110,0.28,0.29,0.27,0.28,3832700
AMAT23C1906A,20190110,0.00,0.00,0.00,0.00,0
AMAT24C1904A,20190110,0.00,0.00,0.00,0.00,0
AMAT27C1902A,20190110,0.00,0.00,0.00,0.00,0
AMAT28C1902A,20190110,0.16,0.16,0.15,0.15,0
AMAT28C1903A,20190110,0.00,0.00,0.00,0.00,0
AMAT28C1906A,20190110,0.50,0.51,0.49,0.49,0
ANAN08C1906A,20190110,0.03,0.03,0.02,0.02,0
ANAN13C1901A,20190110,0.00,0.00,0.00,0.00,0
ANAN19C1906A,20190110,0.00,0.00,0.00,0.00,0
ANAN23C1901A,20190110,0.00,0.00,0.00,0.00,0
AOT01C1902A,20190110,0.42,0.44,0.41,0.43,0
AOT01C1902B,20190110,0.13,0.14,0.13,0.14,18267700
AOT01C1904A,20190110,0.41,0.43,0.40,0.41,0
AOT01C1904B,20190110,0.24,0.24,0.23,0.24,0
AOT01P1902A,20190110,0.60,0.60,0.58,0.59,0
AOT01P1902B,20190110,0.12,0.12,0.11,0.11,0
AOT01P1904A,20190110,0.63,0.64,0.61,0.62,0
AOT01P1904B,20190110,0.38,0.38,0.36,0.37,0
AOT06C1903A,20190110,0.24,0.26,0.24,0.24,5411000
AOT06P1903A,20190110,0.16,0.16,0.15,0.15,3041600
AOT07C1902A,20190110,0.00,0.00,0.00,0.00,0
AOT08C1901A,20190110,0.00,0.00,0.00,0.00,0
AOT08C1904A,20190110,0.29,0.31,0.29,0.30,0
AOT08P1903A,20190110,0.18,0.18,0.17,0.17,2716800
AOT11C1906A,20190110,0.22,0.23,0.22,0.22,3120100
AOT11P1906A,20190110,0.00,0.00,0.00,0.00,0
AOT13C1902A,20190110,0.19,0.20,0.18,0.19,10739400
AOT13C1904A,20190110,0.47,0.48,0.45,0.47,0
AOT13P1902A,20190110,0.05,0.06,0.04,0.04,1972000
AOT13P1905A,20190110,0.34,0.34,0.31,0.32,0
AOT16C1912A,20190110,0.82,0.82,0.82,0.82,15200
AOT19C1901A,20190110,0.11,0.12,0.10,0.11,1895200
AOT19C1906A,20190110,0.51,0.51,0.50,0.51,245800
AOT19P1903A,20190110,0.09,0.09,0.09,0.09,50000
AOT23C1906A,20190110,0.00,0.00,0.00,0.00,0
AOT24C1901A,20190110,0.00,0.00,0.00,0.00,0
AOT24C1904A,20190110,0.00,0.00,0.00,0.00,0
AOT24P1903A,20190110,0.00,0.00,0.00,0.00,0
AOT27C1902A,20190110,0.13,0.13,0.13,0.13,0
AOT27P1903A,20190110,0.25,0.25,0.25,0.25,0
AOT28C1902A,20190110,0.25,0.26,0.25,0.25,8516800
AOT28C1905A,20190110,0.28,0.29,0.28,0.28,9098800
AOT41P1905A,20190110,0.00,0.00,0.00,0.00,0
AOT42C1903A,20190110,0.00,0.00,0.00,0.00,0
AP01C1903A,20190110,0.02,0.03,0.02,0.03,0
AP01C1903B,20190110,0.00,0.00,0.00,0.00,0
AP13C1903A,20190110,0.00,0.00,0.00,0.00,0
AP13C1904A,20190110,0.09,0.10,0.09,0.10,649200
AP19C1902A,20190110,0.00,0.00,0.00,0.00,0
AP19C1906A,20190110,0.24,0.27,0.24,0.27,4977000
AP23C1901A,20190110,0.00,0.00,0.00,0.00,0
AP24C1901A,20190110,0.00,0.00,0.00,0.00,0
AP24C1906A,20190110,0.33,0.35,0.33,0.35,4000
AP24C1907A,20190110,0.00,0.00,0.00,0.00,0
AP42C1901A,20190110,0.00,0.00,0.00,0.00,0
AP42P1901A,20190110,0.91,0.91,0.86,0.86,200800
BA11C1902A,20190110,0.00,0.00,0.00,0.00,0
BA24C1901A,20190110,0.00,0.00,0.00,0.00,0
BANP01C1903A,20190110,0.10,0.10,0.09,0.10,0
BANP01C1903B,20190110,0.03,0.03,0.03,0.03,0
BANP01C1905A,20190110,0.37,0.37,0.36,0.37,5455700
BANP01C1905B,20190110,0.29,0.29,0.28,0.28,5269400
BANP01P1903A,20190110,0.99,1.04,0.99,1.00,4509200
BANP01P1903B,20190110,0.60,0.64,0.60,0.60,4742100
BANP01P1905A,20190110,0.54,0.55,0.51,0.52,28575000
BANP06C1903A,20190110,0.00,0.00,0.00,0.00,0
BANP07C1904A,20190110,0.07,0.07,0.06,0.06,0
BANP08C1904A,20190110,0.10,0.10,0.10,0.10,0
BANP08P1901A,20190110,0.22,0.25,0.22,0.22,2353100
BANP11C1902A,20190110,0.00,0.00,0.00,0.00,0
BANP11C1909A,20190110,0.20,0.20,0.20,0.20,1056000
BANP13C1902A,20190110,0.01,0.01,0.01,0.01,0
BANP13C1904A,20190110,0.13,0.14,0.13,0.14,0
BANP13C1906A,20190110,0.42,0.42,0.39,0.40,16484600
BANP16C1912A,20190110,0.47,0.47,0.47,0.47,0
BANP19C1902A,20190110,0.00,0.00,0.00,0.00,0
BANP19C1906A,20190110,0.35,0.35,0.34,0.35,1718400
BANP23C1901A,20190110,0.00,0.00,0.00,0.00,0
BANP23C1906A,20190110,0.00,0.00,0.00,0.00,0
BANP24C1904A,20190110,0.00,0.00,0.00,0.00,0
BANP24C1907A,20190110,0.00,0.00,0.00,0.00,0
BANP24P1901A,20190110,0.08,0.08,0.08,0.08,100
BANP24P1906A,20190110,0.23,0.24,0.23,0.23,32100
BANP27C1904A,20190110,0.10,0.10,0.10,0.10,240000
BANP27P1905A,20190110,0.48,0.50,0.48,0.49,0
BANP28C1902A,20190110,0.00,0.00,0.00,0.00,0
BANP28C1903A,20190110,0.00,0.00,0.00,0.00,0
BANP28C1905A,20190110,0.14,0.14,0.14,0.14,0
BANP42C1903A,20190110,0.00,0.00,0.00,0.00,0
BANP42P1903A,20190110,0.73,0.75,0.72,0.73,510500
BBL06C1902A,20190110,0.48,0.48,0.44,0.44,2100500
BBL08C1902A,20190110,0.19,0.20,0.16,0.17,5366900
BBL08P1904A,20190110,0.26,0.29,0.26,0.29,3173500
BBL11C1903A,20190110,0.16,0.16,0.14,0.14,4983500
BBL11P1903A,20190110,0.00,0.00,0.00,0.00,0
BBL13C1901A,20190110,0.08,0.08,0.07,0.07,1922200
BBL13C1905A,20190110,0.27,0.27,0.25,0.25,5022900
BBL19C1901A,20190110,0.04,0.04,0.04,0.04,0
BBL19C1906A,20190110,0.00,0.00,0.00,0.00,0
BBL19P1904A,20190110,0.22,0.25,0.22,0.25,11613700
BBL23C1906A,20190110,0.00,0.00,0.00,0.00,0
BBL24C1902A,20190110,0.00,0.00,0.00,0.00,0
BBL24C1907A,20190110,0.18,0.18,0.18,0.18,50000
BBL24P1904A,20190110,0.25,0.26,0.25,0.26,1020300
BBL27C1904A,20190110,0.29,0.29,0.28,0.28,1170000
BBL27P1904A,20190110,0.42,0.46,0.42,0.46,1590400
BBL28C1904A,20190110,0.19,0.19,0.16,0.16,8574600
BBL42C1903A,20190110,0.13,0.13,0.12,0.12,408000
BCH01C1902A,20190110,0.07,0.07,0.04,0.06,30419300
BCH01C1902B,20190110,0.01,0.01,0.01,0.01,100000
BCH01P1902A,20190110,0.85,0.98,0.85,0.85,31418500
BCH06C1903A,20190110,0.03,0.03,0.02,0.03,0
BCH08C1901A,20190110,0.01,0.01,0.01,0.01,479000
BCH11C1905A,20190110,0.07,0.09,0.07,0.09,0
BCH13C1902A,20190110,0.00,0.00,0.00,0.00,0
BCH13C1905A,20190110,0.07,0.07,0.05,0.07,23285800
BCH19C1903A,20190110,0.07,0.07,0.05,0.06,1362000
BCH24C1904A,20190110,0.00,0.00,0.00,0.00,0
BCH27C1902A,20190110,0.17,0.17,0.12,0.16,54985300
BCH28C1902A,20190110,0.00,0.00,0.00,0.00,0
BCH28C1904A,20190110,0.04,0.04,0.04,0.04,2009600
BCH28C1905A,20190110,0.04,0.04,0.04,0.04,5157900
BCP01C1903A,20190110,0.14,0.15,0.13,0.13,2990400
BCP01C1903B,20190110,0.06,0.06,0.06,0.06,0
BCP01P1903A,20190110,0.39,0.40,0.37,0.40,3211200
BCP08C1901A,20190110,0.00,0.00,0.00,0.00,0
BCP11C1909A,20190110,0.19,0.19,0.18,0.18,0
BCP13C1902A,20190110,0.00,0.00,0.00,0.00,0
BCP13C1906A,20190110,0.21,0.22,0.20,0.20,1181400
BCP19C1902A,20190110,0.00,0.00,0.00,0.00,0
BCP19C1906A,20190110,0.30,0.31,0.29,0.29,0
BCP24C1904A,20190110,0.00,0.00,0.00,0.00,0
BCP24C1907A,20190110,0.00,0.00,0.00,0.00,0
BCP28C1904A,20190110,0.15,0.16,0.14,0.14,0
BCPG01C1904A,20190110,0.12,0.13,0.12,0.12,0
BCPG01C1904B,20190110,0.00,0.00,0.00,0.00,0
BCPG06C1903A,20190110,0.12,0.13,0.12,0.12,1438000
BCPG08C1904A,20190110,0.04,0.04,0.04,0.04,0
BCPG08C1904B,20190110,0.09,0.09,0.08,0.08,350600
BCPG11C1902A,20190110,0.01,0.01,0.01,0.01,0
BCPG11C1910A,20190110,0.33,0.35,0.33,0.33,1680000
BCPG13C1902A,20190110,0.00,0.00,0.00,0.00,0
BCPG13C1904A,20190110,0.09,0.10,0.09,0.09,0
BCPG13C1905A,20190110,0.24,0.26,0.24,0.24,0
BCPG19C1901A,20190110,0.00,0.00,0.00,0.00,0
BCPG19C1906A,20190110,0.35,0.37,0.35,0.35,0
BCPG23C1902A,20190110,0.00,0.00,0.00,0.00,0
BCPG24C1903A,20190110,0.00,0.00,0.00,0.00,0
BCPG24C1906A,20190110,0.42,0.42,0.41,0.41,2400
BCPG27C1903A,20190110,0.00,0.00,0.00,0.00,0
BCPG28C1904A,20190110,0.09,0.10,0.09,0.09,4067200
BCPG28C1906A,20190110,0.36,0.38,0.36,0.37,0
BDMS01C1905A,20190110,0.11,0.13,0.09,0.12,0
BDMS01C1905B,20190110,0.07,0.08,0.05,0.08,0
BDMS01P1905A,20190110,0.43,0.44,0.38,0.38,69529500
BDMS06C1903A,20190110,0.03,0.03,0.01,0.02,0
BDMS07C1904A,20190110,0.02,0.04,0.02,0.04,500700
BDMS08C1901A,20190110,0.00,0.00,0.00,0.00,0
BDMS08C1905A,20190110,0.07,0.08,0.06,0.08,0
BDMS11C1904A,20190110,0.04,0.04,0.03,0.03,253200
BDMS13C1903A,20190110,0.03,0.05,0.03,0.04,0
BDMS16C1912A,20190110,0.22,0.23,0.22,0.23,0
BDMS19C1901A,20190110,0.00,0.00,0.00,0.00,0
BDMS19C1905A,20190110,0.24,0.28,0.21,0.28,37554300
BDMS23C1906A,20190110,0.19,0.21,0.16,0.20,0
BDMS24C1905A,20190110,0.00,0.00,0.00,0.00,0
BDMS24C1909A,20190110,0.26,0.30,0.24,0.30,0
BDMS27C1903A,20190110,0.00,0.00,0.00,0.00,0
BDMS28C1902A,20190110,0.02,0.02,0.02,0.02,100000
BDMS28C1904A,20190110,0.13,0.18,0.13,0.17,22936500
BDMS42C1904A,20190110,0.00,0.00,0.00,0.00,0
BDMS42P1904A,20190110,0.25,0.27,0.22,0.22,7401000
BEAU01C1901A,20190110,0.01,0.01,0.01,0.01,0
BEAU01C1901B,20190110,0.02,0.02,0.01,0.01,0
BEAU01C1902A,20190110,0.12,0.12,0.09,0.09,18156700
BEAU01C1902B,20190110,0.04,0.04,0.02,0.03,19355900
BEAU01C1906A,20190110,0.51,0.51,0.44,0.46,28985800
BEAU01C1906B,20190110,0.43,0.43,0.37,0.37,30161600
BEAU01P1902A,20190110,1.31,1.45,1.31,1.40,26379300
BEAU06C1904A,20190110,0.29,0.29,0.26,0.27,12030900
BEAU08C1901A,20190110,0.00,0.00,0.00,0.00,0
BEAU08C1902A,20190110,0.00,0.00,0.00,0.00,0
BEAU11C1902A,20190110,0.01,0.01,0.01,0.01,0
BEAU13C1901A,20190110,0.00,0.00,0.00,0.00,0
BEAU13C1904A,20190110,0.03,0.03,0.03,0.03,1843900
