Date,Open,High,Low,Close,Adj Close,Volume
2018-10-10,0.86,0.86,0.86,0.86,0.86,100
2018-10-11,0.9,0.9,0.88,0.89,0.89,810000
2018-10-12,0.89,0.89,0.87,0.88,0.88,720000
2018-10-16,0.84,0.86,0.84,0.86,0.86,780500
2018-10-17,0.82,0.88,0.81,0.87,0.87,900000
2018-10-18,0.9,0.93,0.9,0.93,0.93,840000
2018-10-19,0.93,0.95,0.9,0.9,0.9,1950000
2018-10-22,0.87,0.92,0.87,0.9,0.9,1080000
2018-10-24,0.96,1.01,0.96,1.01,1.01,510000
2018-10-25,1.17,1.17,0.99,1.04,1.04,1024200
2018-10-29,1.08,1.08,1.05,1.06,1.06,210000
2018-10-30,1.05,1.06,1.05,1.06,1.06,1140000
2018-10-31,1.02,1.04,0.97,0.97,0.97,810000
2018-11-01,0.97,1.01,0.97,1.01,1.01,1090000
2018-11-02,0.98,1,0.91,0.91,0.91,720000
2018-11-05,0.98,1.01,0.98,0.98,0.98,810000
2018-11-06,0.94,0.96,0.92,0.96,0.96,1680000
2018-11-07,0.96,1.04,0.96,0.97,0.97,1410000
2018-11-08,0.95,0.95,0.92,0.92,0.92,720000
2018-11-09,0.97,0.98,0.96,0.96,0.96,1170000
2018-11-12,0.94,0.96,0.94,0.95,0.95,630000
2018-11-13,0.97,0.99,0.97,0.97,0.97,990000
2018-11-14,1.06,1.13,1.06,1.13,1.13,900000
2018-11-15,1.08,1.08,1.04,1.08,1.08,720000
2018-11-16,1.05,1.05,1.04,1.05,1.05,1350000
2018-11-19,1.01,1.05,1.01,1.05,1.05,540000
2018-11-20,1.06,1.07,1.06,1.07,1.07,540000
2018-11-21,1.14,1.14,1.08,1.09,1.09,720000
2018-11-22,1.1,1.14,1.09,1.14,1.14,1710000
2018-11-23,1.14,1.15,1.1,1.1,1.1,1890000
2018-11-26,1.11,1.17,1.11,1.11,1.11,1268700
2018-11-27,1.07,1.12,1.07,1.12,1.12,1080000
2018-11-28,1.09,1.13,1.09,1.1,1.1,818700
2018-11-29,1.07,1.08,1.07,1.08,1.08,180000
2018-11-30,1.08,1.08,1,1,1,540000
2018-12-03,0.87,0.87,0.8,0.8,0.8,990000
2018-12-04,0.81,0.84,0.8,0.8,0.8,1890000
2018-12-06,0.84,0.84,0.8,0.83,0.83,1050000
2018-12-07,0.8,0.91,0.8,0.87,0.87,1590000
2018-12-11,0.88,0.97,0.88,0.93,0.93,620000
2018-12-14,1.19,1.22,1.19,1.22,1.22,650000
2018-12-25,1.52,1.55,1.52,1.55,1.55,230000
2019-01-09,1.55,1.55,1.55,1.55,1.55,4600
2019-01-10,0.00,0.00,0.00,0.00,0.00,1
